CPNT_CD,DRUG_CPNT_KOR_NM,DRUG_CPNT_ENG_NM,FOML_CD,FOML_NM,DOSAGE_ROUTE_CODE,DAY_MAX_DOSG_QY_UNIT,DAY_MAX_DOSG_QY
M223258,"티아민염산염","Thiamine Hydrochloride",020202,"연질캡슐제, 현탁상","경구","캡슐",3.00000
M223258,"티아민염산염","Thiamine Hydrochloride",020202,"연질캡슐제, 현탁상","경구, 경구","캡슐",1.00000
M223258,"티아민염산염","Thiamine Hydrochloride",060101,"산제","경구","그램",6.00000
M223258,"티아민염산염","Thiamine Hydrochloride",210101,"용액주사제","정맥, 근육","",0.00000
M223262,"티아민질산염","Thiamine Nitrate",010101,"나정","경구","정",3.00000
M223262,"티아민질산염","Thiamine Nitrate",010801,"추어블정(저작정)","경구","정",4.00000
M223262,"티아민질산염","Thiamine Nitrate",020101,"경질캡슐제, 산제","경구","캡슐",6.00000
M223262,"티아민질산염","Thiamine Nitrate",020102,"경질캡슐제, 과립제","경구","캡슐",3.00000
M223262,"티아민질산염","Thiamine Nitrate",020201,"연질캡슐제, 액상","경구","캡슐",2.00000
M223262,"티아민질산염","Thiamine Nitrate",020202,"연질캡슐제, 현탁상","경구","캡슐",6.00000
M223262,"티아민질산염","Thiamine Nitrate",070101,"액상시럽제","경구","밀리리터",120.00000
M223273,"티페피딘히벤즈산염","Tipepidine Hibenzate",020101,"경질캡슐제, 산제","경구","캡슐",6.00000
M223273,"티페피딘히벤즈산염","Tipepidine Hibenzate",020105,"젤라틴코팅성경질캡슐제","경구, 경구","캡슐",6.00000
M223273,"티페피딘히벤즈산염","Tipepidine Hibenzate",109801,"경구용액제","경구","포",4.00000
M223276,"파파베린염산염","Papaverine Hydrochloride",010101,"나정","경구","정",6.00000
M223276,"파파베린염산염","Papaverine Hydrochloride",010201,"필름코팅정","경구","정",9.00000
M223276,"파파베린염산염","Papaverine Hydrochloride",020101,"경질캡슐제, 산제","경구","캡슐",3.00000
M223276,"파파베린염산염","Papaverine Hydrochloride",210101,"용액주사제","정맥","밀리리터",6.67000
M223279,"페닐레프린염산염","Phenylephrine Hydrochloride",010101,"나정","경구","정",6.00000
M223279,"페닐레프린염산염","Phenylephrine Hydrochloride",010201,"필름코팅정","경구","정",6.00000
M223279,"페닐레프린염산염","Phenylephrine Hydrochloride",070101,"액상시럽제","경구","밀리리터",60.00000
M223279,"페닐레프린염산염","Phenylephrine Hydrochloride",210114,"점비액제","코","",0.00000
M223282,"페티딘염산염","Pethidine Hydrochloride",210101,"용액주사제","근육, 피하","밀리리터",8.00000
M223282,"페티딘염산염","Pethidine Hydrochloride",210101,"용액주사제","정맥","밀리리터",8.00000
M223282,"페티딘염산염","Pethidine Hydrochloride",210101,"용액주사제","정맥, 근육, 피하","밀리리터",16.00000
M223286,"펜타닐시트르산염","Fentanyl Citrate",011001,"설하정","경구","정",32.00000
M223286,"펜타닐시트르산염","Fentanyl Citrate",030101,"트로키제","경구","정",32.00000
M223286,"펜타닐시트르산염","Fentanyl Citrate",210101,"용액주사제","정맥","",0.00000
M223286,"펜타닐시트르산염","Fentanyl Citrate",210101,"용액주사제","정맥, 근육","",0.00000
M223286,"펜타닐시트르산염","Fentanyl Citrate",430201,"정량액상분무제","코","밀리리터",0.80000
M223286,"펜타닐시트르산염","Fentanyl Citrate",450101,"정량흡입제, 용액제","코","밀리리터",0.80000
M223287,"펜톡시베린시트르산염","Pentoxyverine Citrate",070101,"액상시럽제","경구","포",24.00000
M223287,"펜톡시베린시트르산염","Pentoxyverine Citrate",070101,"액상시럽제","경구, 경구","포",3.00000
M223287,"펜톡시베린시트르산염","Pentoxyverine Citrate",109801,"경구용액제","경구","포",4.00000
M223288,"포르모테롤푸마르산염수화물","Formoterol Fumarate Hydrate",010101,"나정","경구","정",8.00000
M223288,"포르모테롤푸마르산염수화물","Formoterol Fumarate Hydrate",450103,"정량흡입제, 분말제","폐","회",12.00000
M223289,"폴산","Folic Acid",010101,"나정","경구","정",4.00000
M223289,"폴산","Folic Acid",010201,"필름코팅정","경구","정",4.00000
M223289,"폴산","Folic Acid",010801,"추어블정(저작정)","경구","정",4.00000
M223289,"폴산","Folic Acid",020101,"경질캡슐제, 산제","","캡슐",1.00000
M223289,"폴산","Folic Acid",020101,"경질캡슐제, 산제","경구","캡슐",1.00000
M223289,"폴산","Folic Acid",020202,"연질캡슐제, 현탁상","경구","캡슐",6.00000
M223289,"폴산","Folic Acid",040502,"구강붕해필름","경구","매",2.00000
M223289,"폴산","Folic Acid",210101,"용액주사제","","밀리리터",2.00000
M223292,"푸르설티아민염산염","Fursultiamine Hydrochloride",010201,"필름코팅정","경구","정",4.00000
M223298,"프레드니솔론아세테이트","Prednisolone Acetate",370101,"피부용겔제","외용","",0.00000
M223298,"프레드니솔론아세테이트","Prednisolone Acetate",410101,"점안용액제","눈","",0.00000
M223298,"프레드니솔론아세테이트","Prednisolone Acetate",410201,"현탁액점안제","","",0.00000
M223298,"프레드니솔론아세테이트","Prednisolone Acetate",410201,"현탁액점안제","눈","",0.00000
M223298,"프레드니솔론아세테이트","Prednisolone Acetate",410201,"현탁액점안제","외용","",0.00000
M223307,"프로카테롤염산염수화물","Procaterol Hydrochloride Hydrate",010101,"나정","경구","정",4.00000
M223312,"프로티렐린타르타르산염수화물","Protirelin Tartrate Hydrate",210101,"용액주사제","정맥, 피하","밀리리터",4.00000
M223316,"프로프라놀롤염산염","Propranolol Hydrochloride",010101,"나정","경구","정",64.00000
M223316,"프로프라놀롤염산염","Propranolol Hydrochloride",109801,"경구용액제","경구","",0.00000
M223317,"프로필티오우라실",Propylthiouracil,010101,"나정","경구","정",12.00000
M223322,"플루오르화나트륨","Sodium Fluoride",210101,"용액주사제","정맥","밀리리터",10.00000
M223322,"플루오르화나트륨","Sodium Fluoride",210101,"용액주사제","주사, 정맥","밀리리터",10.00000
M223322,"플루오르화나트륨","Sodium Fluoride",370112,"치과용겔제","구강","",0.00000
M223331,"피리도스티그민브롬화물","Pyridostigmine Bromide",010101,"나정","경구","정",3.00000
M223331,"피리도스티그민브롬화물","Pyridostigmine Bromide",210101,"용액주사제","근육, 정맥","",0.00000
M223331,"피리도스티그민브롬화물","Pyridostigmine Bromide",210101,"용액주사제","정맥","",0.00000
M223331,"피리도스티그민브롬화물","Pyridostigmine Bromide",210101,"용액주사제","정맥, 근육","",0.00000
M223336,"피코설페이트나트륨수화물","Sodium Picosulfate Hydrate",010301,"당의정","경구","정",1.00000
M223336,"피코설페이트나트륨수화물","Sodium Picosulfate Hydrate",060101,"산제","","",0.00000
M223336,"피코설페이트나트륨수화물","Sodium Picosulfate Hydrate",060201,"용액용산제","경구","",0.00000
M223336,"피코설페이트나트륨수화물","Sodium Picosulfate Hydrate",109801,"경구용액제","경구","",0.00000
M223342,"필로카르핀염산염","Pilocarpine Hydrochloride",010201,"필름코팅정","경구","정",6.00000
M223342,"필로카르핀염산염","Pilocarpine Hydrochloride",410101,"점안용액제","눈","",0.00000
M223346,"히드랄라진염산염","Hydralazine Hydrochloride",010201,"필름코팅정","경구","정",8.00000
M223346,"히드랄라진염산염","Hydralazine Hydrochloride",210101,"용액주사제","정맥, 근육","",0.00000
M223352,"히드로코르티손숙시네이트나트륨","Hydrocortisone Sodium Succinate",210402,"용액용동결건조분말주사제","정맥, 근육","",0.00000
M223352,"히드로코르티손숙시네이트나트륨","Hydrocortisone Sodium Succinate",210404,"현탁액용동결건조분말주사제","정맥, 근육","",0.00000
M223353,"히드로코르티손아세테이트","Hydrocortisone Acetate",350101,"피부연고제","외용","",0.00000
M223353,"히드로코르티손아세테이트","Hydrocortisone Acetate",350112,"직장용연고제","항문, 외용","",0.00000
M223353,"히드로코르티손아세테이트","Hydrocortisone Acetate",360101,"피부크림제","외용","",0.00000
M223356,"히드로클로로티아지드",Hydrochlorothiazide,010101,"나정","","정",2.00000
M223356,"히드로클로로티아지드",Hydrochlorothiazide,010101,"나정","경구","정",8.00000
M223356,"히드로클로로티아지드",Hydrochlorothiazide,010201,"필름코팅정","","정",1.00000
M223356,"히드로클로로티아지드",Hydrochlorothiazide,010201,"필름코팅정","경구","정",8.00000
M223356,"히드로클로로티아지드",Hydrochlorothiazide,010201,"필름코팅정","경구, 경구","정",2.00000
M223356,"히드로클로로티아지드",Hydrochlorothiazide,010401,"다층정","경구","정",2.00000
M223357,"히드록소코발라민아세트산염","Hydroxocobalamin Acetate",010201,"필름코팅정","경구","정",2.00000
M223357,"히드록소코발라민아세트산염","Hydroxocobalamin Acetate",020101,"경질캡슐제, 산제","경구","캡슐",2.00000
M223358,"히드록시진염산염","Hydroxyzine Hydrochloride",010101,"나정","경구","정",10.00000
M223358,"히드록시진염산염","Hydroxyzine Hydrochloride",070101,"액상시럽제","경구","밀리리터",50.00000
M223369,"인산수소칼슘수화물","Dibasic Calcium Phosphate Hydrate",010201,"필름코팅정","경구","정",2.00000
M223369,"인산수소칼슘수화물","Dibasic Calcium Phosphate Hydrate",010801,"추어블정(저작정)","경구","정",4.00000
M223369,"인산수소칼슘수화물","Dibasic Calcium Phosphate Hydrate",020202,"연질캡슐제, 현탁상","경구","캡슐",2.00000
M223369,"인산수소칼슘수화물","Dibasic Calcium Phosphate Hydrate",060101,"산제","경구","그램",1.00000
M223371,"락트산","Lactic Acid",320101,"지지체가있는첩부제","외용","",0.00000
M223470,"노스카핀염산염수화물","Noscapine Hydrochloride Hydrate",020105,"젤라틴코팅성경질캡슐제","경구","캡슐",3.00000
M223470,"노스카핀염산염수화물","Noscapine Hydrochloride Hydrate",020201,"연질캡슐제, 액상","경구","캡슐",6.00000
M223470,"노스카핀염산염수화물","Noscapine Hydrochloride Hydrate",070101,"액상시럽제","경구","밀리리터",60.00000
M223574,"반코마이신염산염","Vancomycin Hydrochloride",020101,"경질캡슐제, 산제","경구","캡슐",16.00000
M223574,"반코마이신염산염","Vancomycin Hydrochloride",210401,"용액용분말주사제","정맥","바이알",8.00000
M223574,"반코마이신염산염","Vancomycin Hydrochloride",210402,"용액용동결건조분말주사제","정맥","바이알",4.00000
M223755,"50%토코페롤아세테이트","Tocopherol Acetate 50%",010201,"필름코팅정","경구","정",2.00000
M224138,"아줄렌설폰산나트륨","Soluble Azulene",350103,"구강용연고제","외용","",0.00000
M224167,"에스트라디올반수화물","Estradiol Hemihydrate",010201,"필름코팅정","경구","정",2.00000
M224167,"에스트라디올반수화물","Estradiol Hemihydrate",100406,"피부리니멘트제","외용","그램",1.50000
M224167,"에스트라디올반수화물","Estradiol Hemihydrate",370101,"피부용겔제","외용","그램",1.50000
M224562,"이두설파제(재조합 이두로네이트-2-설파타제)",Idursulfase,210101,"용액주사제","정맥","",0.00000
M224812,"티로프라미드염산염","Tiropramide Hydrochloride",010201,"필름코팅정","경구","정",3.00000
M224812,"티로프라미드염산염","Tiropramide Hydrochloride",020101,"경질캡슐제, 산제","경구","캡슐",3.00000
M225044,"판토텐산 칼슘","Calcium Pantothenate",010201,"필름코팅정","경구","정",1.00000
M225044,"판토텐산 칼슘","Calcium Pantothenate",020101,"경질캡슐제, 산제","경구","캡슐",4.00000
M225044,"판토텐산 칼슘","Calcium Pantothenate",020202,"연질캡슐제, 현탁상","경구","캡슐",3.00000
M225309,"히드로탈시드",Hydrotalcite,010201,"필름코팅정","경구","정",6.00000
M225556,"아기오락스 원료과립(Agiolax pregranules)","Agiolax Pregranules",050101,"과립제","경구","회",4.00000
M225558,"차전자피(Plantaginis ovatae testa : Ispaghula husk)","Psyllium Husk",050101,"과립제","경구","포",3.00000
M225567,"FVIII:C단클론항체정제사람혈액응고제VIII:C인자","Monoclonal Antibody-purified, Freeze-dried Human Blood Coagulation Factor Ⅷ:C",210402,"용액용동결건조분말주사제","정맥","",0.00000
M225607,"시아노코발라민 1%","Cyanocobalamin 1%",010201,"필름코팅정","경구","정",1.00000
M225648,"염산페치딘","Pethidine Hydrochloride",210101,"용액주사제","근육, 피하","밀리리터",8.00000
M225656,"음양곽엑스(10→1)","Epimedium Herb Extract (10→1)",109801,"경구용액제","경구","병",1.00000
M225901,"L-리신아세테이트","L-Lysine Acetate",210113,"수액제","정맥","",0.00000
M226343,"L-글루타민산-L-아르기닌",L-Arginine-L-Glutamate,109801,"경구용액제","경구","바이알",2.00000
M226654,"에스암로디핀베실산염이수화물","S-Amlodipine Besylate Dihydrate",010101,"나정","","정",2.00000
M226654,"에스암로디핀베실산염이수화물","S-Amlodipine Besylate Dihydrate",010101,"나정","경구","정",2.00000
M226654,"에스암로디핀베실산염이수화물","S-Amlodipine Besylate Dihydrate",010401,"다층정","경구","정",2.00000
M226737,"세트리마이드",Cetrimide,100405,"피부액제","외용","",0.00000
M227389,"토코페롤아세테이트50%","Tocopherol Acetate 50%",010201,"필름코팅정","경구","정",2.00000
M227508,"피리독신염산염97%과립","Pyridoxine Hydrochloride Powder 97%",010201,"필름코팅정","경구","정",2.00000
M227508,"피리독신염산염97%과립","Pyridoxine Hydrochloride Powder 97%",010801,"추어블정(저작정)","경구","정",4.00000
M227509,"아스코르브산97%과립","Ascorbic Acid Granules 97%",010101,"나정","경구","정",1.00000
M227509,"아스코르브산97%과립","Ascorbic Acid Granules 97%",020101,"경질캡슐제, 산제","경구","캡슐",1.00000
M227593,"엘시스틴",L-Cystine,020101,"경질캡슐제, 산제","경구","캡슐",3.00000
M227593,"엘시스틴",L-Cystine,020202,"연질캡슐제, 현탁상","경구","캡슐",4.00000
M227652,"타크로리무스 수화물","Tacrolimus Hydrate",020101,"경질캡슐제, 산제","경구","",0.00000
M227652,"타크로리무스 수화물","Tacrolimus Hydrate",210101,"용액주사제","정맥","",0.00000
