TYPE_NAME,ITEM_SEQ,ITEM_NAME,ITEM_PERMIT_DATE,FORM_CODE_NAME,ENTP_NAME,CHART,CLASS_CODE,CLASS_NAME,ETC_OTC_NAME,MIX,MAIN_INGR,PROHBT_CONTENT,REMARK,CHANGE_DATE,BIZRNO
"분할주의",200403301,"아자설판장용정500밀리그램(설파살라진(살라조설파피리딘))(수출용)",2004December30th,"장용성필름코팅정","(주)유영제약","황색～황갈색 타원형의 장용성 필름코팅 정제",06210,"설화제","전문의약품","단일","[M083653]설파살라진","분할불가","",20221011,3018109728
"분할주의",200403500,"엔테론정150밀리그램(포도씨건조엑스)",2004July21st,"장용성필름코팅정","한림제약(주)","황색의 원형 장용성 필름코팅정",02190,"기타의 순환계용약","전문의약품","단일","[M256395]포도씨건조엑스","분할불가","",20220207,1358102638
"분할주의",200403654,"란프라졸정(란소프라졸)(수출용)",2004February23rd,"장용성필름코팅정","(주)알피바이오","적갈색의 원형 장용코팅정",02320,"소화성궤양용제","전문의약품","단일","[M085578]란소프라졸","분할불가","",20240327,3048511124
"분할주의",200403772,"코러스오메프라졸캡슐",2004November4th,"경질캡슐제, 장용성과립제","한국코러스(주)","내수용 : 흰색 내지 회백색의 장용성 과립이 충진된 상부 적갈색, 하부 분홍색의 경질캡슐수출용 : 백색내지 회백색의 장용성과립이 충진된 상부적갈색 하부분홍색의 경질캡슐",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립/[M083697]오메프라졸장용성과립","분할불가","",20240327,2058140116
"분할주의",200403779,"코러스란소프라졸캡슐(수출용)",2004November4th,"경질캡슐제, 장용성과립제","한국코러스(주)","백색-엷은 갈색의 과립을 충전한 상하백색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M091244]란소프라졸과립","분할불가","",20240327,2058140116
"분할주의",200403814,"유니란소캡슐30밀리그램(란소프라졸)",2004September22nd,"경질캡슐제, 장용성과립제","유니메드제약(주)","백색-엷은 갈색의 과립을 충전한 상하 백색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M091244]란소프라졸과립","분할불가","",20250930,3128109048
"분할주의",200403850,"소프라정(란소프라졸)(수출용)(수출명: Newdaepra Tab.)",2004June30th,"장용성필름코팅정","(주)넥스팜코리아","적갈색의 원형 장용코팅정",02320,"소화성궤양용제","전문의약품","단일","[M085578]란소프라졸","분할불가","",20240327,3018125427
"분할주의",200403915,"뮤시딘플러스정(수출용)",2004August24th,"장용성당의정","대한뉴팜(주)","장용성, 위용성 과립을 함유한 황색의 원형 당의정제",02290,"기타의 호흡기관용약","일반의약품","단일","[M101122]췌장의단백분해효소/[M081192]메칠엔에스디아세틸시스테인","분할불가","",20141027,2298110729
"분할주의",200403927,"엠지비정(수출용)",2004December17th,"장용성필름코팅정","대한뉴팜(주)","미백색의 타원형의 장용성 필름코팅정",03220,"무기질제제","일반의약품","복합","[M051324]젖산마그네슘/[M240075]염산피리독신","분할불가","","",2298110729
"분할주의",200404034,"다프라캡슐(란소프라졸과립)수출명:SLANZOLECapsule",2004September23rd,"경질캡슐제, 장용성과립제","한국프라임제약(주)","흰색 또는 거의 흰색의 구형 또는 타원형의 과립을 충전한 상하 흰색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M091244]란소프라졸과립","분할불가","",20240913,4028524506
"분할주의",200404039,"오프졸캡슐(오메프라졸)",2004August9th,"경질캡슐제, 장용성과립제","한국프라임제약(주)","내수용 : 미황색의 장용성 과립이 충진된 상부적갈색, 하부 분홍색의 경질캡슐제수출용 : 백색내지 회백색의 장용성과립이 충진된 상부적갈색 하부분홍색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립/[M083697]오메프라졸장용성과립","분할불가","",20240327,4028524506
"분할주의",200404199,"할로핀정(펠로디핀)",2004December6th,"서방성필름코팅정","(주)넥스팜코리아","연분홍색의 원형 필름코팅정",02140,"혈압강하제","전문의약품","단일","[M084735]펠로디핀","분할불가","",20241129,3018125427
"분할주의",200404653,"타미날캡슐(탐스로신염산염)",2004September20th,"서방성캡슐제, 펠렛","주식회사제뉴원사이언스","흰색 내지 연한 노란색의 펠렛을 함유한 상의 살구색, 하의 흰색의 캡슐제",02590,"기타의 비뇨생식기관 및 항문용약","전문의약품","단일","[M243979]탐스로신염산염","분할불가","",20241029,6218542600
"분할주의",200404855,"란소팬정(란소프라졸)(수출용)",2004December22nd,"장용성필름코팅정","(주)킵스바이오파마","적갈색의 원형 장용코팅정",02320,"소화성궤양용제","전문의약품","단일","[M085578]란소프라졸","분할불가","",20240327,2098126571
"분할주의",200409980,"팍실CR정12.5밀리그램(파록세틴염산염수화물)",2004January29th,"서방성장용필름코팅정","(주)글락소스미스클라인","노란색의 양면이 볼록한 원형 필름 코팅 정제",01170,"정신신경용제","전문의약품","단일","[M222896]파록세틴염산염수화물","분할불가","",20250708,1068156683
"분할주의",200410942,"판테온정40밀리그램(판토프라졸나트륨세스키히드레이트)",2004November2nd,"장용성필름코팅정","알보젠코리아(주)","황색의 장용성 제피를 한 타원형 정제",02320,"소화성궤양용제","전문의약품","단일","[M089465]판토프라졸나트륨세스키히드레이트","분할불가","",20230724,2158121950
"분할주의",200410993,"유타날캡슐(탐스로신염산염)",2004September20th,"서방성캡슐제, 펠렛","국제약품(주)","백색-미황색의 펠렛을 함유한 상의 살구색, 하의 백색의 캡슐제",02590,"기타의 비뇨생식기관 및 항문용약","전문의약품","단일","[M243979]탐스로신염산염","분할불가","",20241029,2078100309
"분할주의",200410999,"바이넥스오메프라졸캡슐(오메프라졸장용성과립)",2004February23rd,"경질캡슐제, 장용성과립제","(주)바이넥스","미황색의 장용성 과립이 충진된 상부 적갈색, 하부 분홍색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립","분할불가","",20260709,6038107005
"분할주의",200411077,"클라졸캡슐(오메프라졸)(수출용)",2004August13th,"경질캡슐제, 장용성과립제","(주)씨엠지제약","백색 내지 엷은 다갈색의 장용성과립이 충진된 상부 적갈색, 하부 분홍색의 경질캡슐",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립","분할불가","",20240327,1348171976
"분할주의",200411087,"애니시드캡슐(오메프라졸장용성과립)",2004February18th,"경질캡슐제, 장용성과립제","구주제약(주)","미황색의 장용성과립이 충전된 상부 적갈색, 하부 분홍색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립","분할불가","",20240327,1248136268
"분할주의",200411095,"오메라졸캡슐(오메프라졸)(수출명 : OMERAZOLE Caps.)",2004October12th,"경질캡슐제, 장용성과립제","삼익제약(주)","미황색의 장용성과립이 충전된 상부 적갈색, 하부 분홍색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립","분할불가","",20240327,1228113217
"분할주의",200411207,"아메졸캡슐(오메프라졸)",2004August23rd,"장용성캡슐제, 펠렛","(주)테라젠이텍스","흰색 내지 회백색의 장용성 과립이 충진된 상부 적갈색, 하부 분홍색의 경질캡슐",02320,"소화성궤양용제","전문의약품","단일","[M083697]오메프라졸장용성과립","분할불가","",20240509,1348545665
"분할주의",200500041,"네오로신캡슐(탐스로신염산염)",2005October18th,"서방성캡슐제, 펠렛","신풍제약(주)","흰색～연한 노란색의 펠렛을 함유한 상부 살구색, 하부 흰색의 캡슐제",02590,"기타의 비뇨생식기관 및 항문용약","전문의약품","단일","[M243979]탐스로신염산염","분할불가","",20241029,1348103819
"분할주의",200500225,"카비엑스엘서방정(독사조신메실산염)",2005July26th,"서방성필름코팅정","이연제약(주)","백색의 필름코팅정제",02140,"혈압강하제","전문의약품","단일","[M252421]독사조신메실산염","분할불가","",20110715,3018505394
"분할주의",200500255,"치옥티아에이취알정600밀리그램(티옥트산)",2005October20th,"서방성필름코팅정","동아에스티(주)","이 약은 황녹색의 양쪽이 볼록한 장방형 필름코팅정이다.",03990,"따로 분류되지 않는 대사성 의약품","전문의약품","단일","[M250701]티옥트산","분할불가","",20200131,2048640122
"분할주의",200500286,"모노맥스서방정50밀리그람(이소소르비드5모노니트레이트)(수출용)",2005October31st,"서방정","(주)유유제약","미황색의 원형 정제",02170,"혈관확장제","전문의약품","단일","[M098218]이소소르비드5모노니트레이트몬탄글리콜왁스혼합물40%","분할불가","",20080314,1238101790
"분할주의",200500377,"대한란소프라졸정(수출용)",2005May11th,"장용성필름코팅정","대한약품공업(주)","적갈색의 원형 장용코팅정",02320,"소화성궤양용제","전문의약품","단일","[M085578]란소프라졸","분할불가","",20240327,1348500111
"분할주의",200500396,"란스터캡슐15밀리그람(란소프라졸)",2005November16th,"장용성캡슐제, 펠렛","국제약품(주)","흰색-엷은 갈색의 과립을 충전한 상하 흰색의 경질캡슐제",02320,"소화성궤양용제","전문의약품","단일","[M091244]란소프라졸과립","분할불가","",20240913,2078100309
"분할주의",200500587,"베넥사엑스알서방캡슐75밀리그램(벤라팍신염산염)",2005October31st,"서방성캡슐제, 펠렛","한림제약(주)","백색-회백색의 구상 과립이 들어있는 상 하의 복숭아색의 캡슐",01170,"정신신경용제","전문의약품","단일","[M241528]벤라팍신염산염","분할불가","",20240219,1358102638
"분할주의",200500665,"판테졸정(판토프라졸나트륨세스키히드레이트)",2005November21st,"장용성필름코팅정","대우제약(주)","황색의 장용성 제피를 한 타원형 정제",02320,"소화성궤양용제","전문의약품","단일","[M089465]판토프라졸나트륨세스키히드레이트","분할불가","",20230724,6038109769
"분할주의",200500823,"오페나딘서방정50밀리그램(오르페나드린시트르산염)",2005June28th,"서방정","알리코제약(주)","백색 내지 미백색의 서방성 원형정제",01220,"골격근이완제","전문의약품","단일","[M266971]오르페나드린시트르산염","분할불가","",20220804,1348115033
"분할주의",200500824,"치옥트에이치알정(티옥트산)",2005August24th,"서방성필름코팅정","알리코제약(주)","녹색의 장방형 필름코팅정",03990,"따로 분류되지 않는 대사성 의약품","전문의약품","단일","[M250701]티옥트산","분할불가","",20230118,1348115033
"분할주의",200500959,"에이프로젠펠로디핀정(펠로디핀)",2005May19th,"서방성필름코팅정","(주)에이프로젠바이오로직스","분홍색의 원형 필림코팅정",02140,"혈압강하제","전문의약품","단일","[M084735]펠로디핀","분할불가","",20200622,2188100518
"분할주의",200501241,"환인아캄프로세이트정(아캄프로세이트칼슘)",2005December13th,"장용성필름코팅정","환인제약(주)","백색 원형의 장용성 필름코팅정제",01190,"기타의 중추신경용약","전문의약품","단일","[M102626]아캄프로세이트칼슘","분할불가","",20120128,2158136171
"분할주의",200501497,"벨라제정(브로멜라인)",2005May31st,"장용성필름코팅정","한국유니온제약(주)","흰색 ∼ 연한 흰색의 타원형 장용성 필름코팅정",03950,"효소제제","일반의약품","단일","[M095415]브로멜라인","분할불가","",20211015,6078121765
