TYPE_NAME,MIX_TYPE,INGR_CODE,INGR_ENG_NAME,INGR_NAME,MIX_INGR,FORM_NAME,ITEM_SEQ,ITEM_NAME,ITEM_PERMIT_DATE,ENTP_NAME,CHART,CLASS_CODE,CLASS_NAME,ETC_OTC_NAME,MAIN_INGR,NOTIFICATION_DATE,PROHBT_CONTENT,REMARK,INGR_ENG_NAME_FULL,CHANGE_DATE
"노인주의","단일",D000583,Quetiapine,"쿠에티아핀","[M228429]쿠에티아핀푸마르산염","필름코팅정",200807044,"쿠티아핀정200밀리그램(쿠에티아핀푸마르산염)",20080625,"영진약품(주)","흰색의 원형 필름코팅정",01170,"정신신경용제","전문의약품","[M228429]쿠에티아핀푸마르산염",20210715,"","","Quetiapine(쿠에티아핀)",20250212
"노인주의","단일",D000583,Quetiapine,"쿠에티아핀","[M228429]쿠에티아핀푸마르산염","필름코팅정",200807045,"카세핀정25밀리그램(쿠에티아핀푸마르산염)",20080625,"한림제약(주)","분홍색의 원형 필름코팅정",01170,"정신신경용제","전문의약품","[M228429]쿠에티아핀푸마르산염",20210715,"","","Quetiapine(쿠에티아핀)",20250212
"노인주의","단일",D000357,Olanzapine,"올란자핀","[M089222]올란자핀","필름코팅정",200808004,"싸이렉사정10밀리그램(올란자핀)(수출용)",20080722,"(주)종근당","흰색의 원형 필름코팅정",01170,"정신신경용제","전문의약품","[M089222]올란자핀",20210715,"","","Olanzapine(올란자핀)",20201221
"노인주의","단일",D000451,Aripiprazole,"아리피프라졸","[M096829]아리피프라졸","나정",200808451,"아빌리파이정2밀리그램(아리피프라졸)",20080806,"한국오츠카제약(주)","녹색의 장방형 정제(각인 A-006 2)",01170,"정신신경용제","전문의약품","[M096829]아리피프라졸",20210715,"","","Aripiprazole(아리피프라졸)",20191023
"노인주의","단일",D000583,Quetiapine,"쿠에티아핀","[M228429]쿠에티아핀푸마르산염","필름코팅정",200808790,"쿠에타핀정300밀리그램(쿠에티아핀푸마르산염)",20080818,"환인제약(주)","흰색의 장방형의 필름코팅정제",01170,"정신신경용제","전문의약품","[M228429]쿠에티아핀푸마르산염",20210715,"","","Quetiapine(쿠에티아핀)",20250212
"노인주의","단일",D000583,Quetiapine,"쿠에티아핀","[M243782]쿠에티아핀푸마르산염","필름코팅정",200809073,"큐티핀정100밀리그램(쿠에티아핀푸마르산염)",20080828,"일동제약(주)","노란색의 원형 필름코팅정",01170,"정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염",20210715,"","","Quetiapine(쿠에티아핀)",20250212
"노인주의","단일",D000583,Quetiapine,"쿠에티아핀","[M228429]쿠에티아핀푸마르산염","필름코팅정",200809074,"큐티핀정200밀리그램(쿠에티아핀푸마르산염)",20080828,"일동제약(주)","흰색의 원형 필름코팅정",01170,"정신신경용제","전문의약품","[M228429]쿠에티아핀푸마르산염",20210715,"","","Quetiapine(쿠에티아핀)",20250212
"노인주의","단일",D000583,Quetiapine,"쿠에티아핀","[M228429]쿠에티아핀푸마르산염","필름코팅정",200809077,"쿠에티정300밀리그램(쿠에티아핀푸마르산염)",20080828,"(주)한국파마","흰색의 장방형 필름코팅정",01170,"정신신경용제","전문의약품","[M228429]쿠에티아핀푸마르산염",20210715,"","","Quetiapine(쿠에티아핀)",20250212
"노인주의","단일",D000583,Quetiapine,"쿠에티아핀","[M228429]쿠에티아핀푸마르산염","필름코팅정",200809080,"명문쿠에티아핀정300밀리그램(쿠에티아핀푸마르산염)",20080828,"명문제약(주)","흰색의 장방형 필름코팅정",01170,"정신신경용제","전문의약품","[M228429]쿠에티아핀푸마르산염",20210715,"","","Quetiapine(쿠에티아핀)",20250212
"노인주의","단일",D000583,Quetiapine,"쿠에티아핀","[M228429]쿠에티아핀푸마르산염","필름코팅정",200809081,"카세핀정300밀리그램(쿠에티아핀푸마르산염)",20080828,"한림제약(주)","흰색의 장방형 필름코팅정",01170,"정신신경용제","전문의약품","[M228429]쿠에티아핀푸마르산염",20210715,"","","Quetiapine(쿠에티아핀)",20250212
"노인주의","단일",D000357,Olanzapine,"올란자핀","[M089222]올란자핀","필름코팅정",200809388,"뉴로자핀정5밀리그램(올란자핀)",20080910,"명인제약(주)","흰색의 원형 필름코팅정",01170,"정신신경용제","전문의약품","[M089222]올란자핀",20210715,"","","Olanzapine(올란자핀)",20191209
"노인주의","단일",D000357,Olanzapine,"올란자핀","[M089222]올란자핀","필름코팅정",200810513,"자이레핀정10밀리그램(올란자핀)",20081020,"환인제약(주)","흰색 혹은 연한 회색의 원형 필름코팅정제",01170,"정신신경용제","전문의약품","[M089222]올란자핀",20210715,"","","Olanzapine(올란자핀)",20200226
"노인주의","단일",D000583,Quetiapine,"쿠에티아핀","[M228429]쿠에티아핀푸마르산염","필름코팅정",200810702,"스무디핀정25밀리그램(쿠에티아핀푸마르산염)",20081029,"한미약품(주)","분홍색의 원형필름코팅정제",01170,"정신신경용제","전문의약품","[M228429]쿠에티아핀푸마르산염",20210715,"","","Quetiapine(쿠에티아핀)",20250212
"노인주의","단일",D000583,Quetiapine,"쿠에티아핀","[M243782]쿠에티아핀푸마르산염","필름코팅정",200810703,"스무디핀정200밀리그램(쿠에티아핀푸마르산염)",20081029,"한미약품(주)","백색의 원형필름코팅정제",01170,"정신신경용제","전문의약품","[M243782]쿠에티아핀푸마르산염",20210715,"","","Quetiapine(쿠에티아핀)",20250212
"노인주의","단일",D000321,Morniflumate,"모니플루메이트","[M092795]모니플루메이트","나정",200900193,"모니맥정(모니플루메이트)",20090106,"맥널티제약(주)","크림색의 장방형 정제",01140,"해열.진통.소염제","전문의약품","[M092795]모니플루메이트",20210715,"","","Morniflumate(모니플루메이트)",20190911
